id_department,department_name,terrain_area,old_antenna,new_antenna_type
5,Bolivar,600,3,c
3,Arauca,1637200,16,b
16,Guaviare,1936400,9,e
9,Casanare,80800,7,c
24,Quindio,569600,15,b
22,Norte de Santander,1721600,3,e
14,Cundinamarca,1729200,5,d
29,Tolima,1852600,14,c
25,Risaralda,1588400,2,a
15,Guainia,1042000,1,a
18,La Guajira,1171000,9,b
6,Boyaca,304000,21,d
30,Valle del Cauca,942000,2,c
20,Meta,1740600,28,e
18,La Guajira,858600,10,c
1,Amazonas,981400,17,c
17,Huila,1150200,24,d
22,Norte de Santander,738400,28,b
2,Antioquia,1130800,0,a
19,Magdalena,667000,21,d
8,Caqueta,749600,17,e
16,Guaviare,560000,0,c
30,Valle del Cauca,1872000,28,e
16,Guaviare,1591800,19,e
19,Magdalena,1065400,15,b
29,Tolima,1354400,9,d
13,Cordoba,1219200,20,e
7,Caldas,820600,14,c
20,Meta,74800,1,b
12,Choco,425000,21,a
19,Magdalena,727600,22,e
31,Vaupes,900800,21,e
6,Boyaca,1840200,18,e
32,Vichada,1351600,27,d
32,Vichada,362400,7,a
15,Guainia,425600,7,e
32,Vichada,1243000,17,e
5,Bolivar,1914400,6,e
26,San Andres y Providencia,946200,11,c
9,Casanare,458000,30,b
20,Meta,843200,29,b
32,Vichada,1245800,8,b
32,Vichada,816400,16,d
31,Vaupes,1435200,4,c
26,San Andres y Providencia,1678000,17,c
21,Narino,1117000,16,b
25,Risaralda,1988600,24,d
8,Caqueta,517200,18,a
8,Caqueta,1811600,5,e
21,Narino,1775000,6,e
10,Cauca,322800,13,a
22,Norte de Santander,1780000,12,d
12,Choco,1411000,10,c
10,Cauca,830400,4,b
23,Putumayo,1527000,25,a
17,Huila,168800,17,a
30,Valle del Cauca,866000,24,a
18,La Guajira,1155200,22,d
31,Vaupes,376200,19,e
30,Valle del Cauca,156000,0,e
27,Santander,40400,11,e
10,Cauca,1652400,24,e
21,Narino,1410400,5,a
31,Vaupes,778200,2,d
31,Vaupes,1143000,28,e
17,Huila,1584000,0,b
30,Valle del Cauca,1874400,8,c
9,Casanare,1982800,9,b
2,Antioquia,1556800,6,e
1,Amazonas,199200,25,e
12,Choco,893400,5,c
14,Cundinamarca,421800,17,a
1,Amazonas,296800,2,b
22,Norte de Santander,1098200,23,e
14,Cundinamarca,821000,26,d
29,Tolima,1942800,16,e
3,Arauca,1606800,15,e
25,Risaralda,1288600,5,c
7,Caldas,964000,3,d
29,Tolima,686800,30,e
26,San Andres y Providencia,64400,19,d
30,Valle del Cauca,381800,4,c
28,Sucre,521800,7,e
14,Cundinamarca,276400,6,c
16,Guaviare,1445800,1,e
30,Valle del Cauca,725400,4,e
17,Huila,403800,5,b
7,Caldas,1824000,19,a
24,Quindio,443400,14,a
8,Caqueta,1579200,22,d
6,Boyaca,794800,0,d
31,Vaupes,267800,20,a
23,Putumayo,1694200,12,a
28,Sucre,1376400,1,d
15,Guainia,1593800,27,e
11,Cesar,606200,16,a
10,Cauca,766200,14,b
19,Magdalena,1125400,6,c
21,Narino,1503800,7,c
24,Quindio,66400,16,a
30,Valle del Cauca,1006600,22,e
19,Magdalena,208600,9,e
16,Guaviare,1522600,4,a
26,San Andres y Providencia,86000,3,e
6,Boyaca,1605600,7,b
24,Quindio,1448800,21,d
20,Meta,1669600,8,e
2,Antioquia,845400,12,d
22,Norte de Santander,673000,12,a
21,Narino,379800,17,d
25,Risaralda,1132000,20,a
11,Cesar,338200,4,d
10,Cauca,1809400,10,d
9,Casanare,1704800,8,a
31,Vaupes,1103200,8,d
20,Meta,120600,1,c
15,Guainia,994200,8,d
28,Sucre,1109200,23,d
6,Boyaca,1691000,20,c
12,Choco,1638000,23,b
19,Magdalena,1727600,4,a
21,Narino,294000,28,e
28,Sucre,1534200,11,a
21,Narino,1575800,19,a
15,Guainia,582200,7,c
28,Sucre,237400,10,d
14,Cundinamarca,1959000,25,d
12,Choco,540600,2,a
19,Magdalena,1200800,22,b
20,Meta,111400,4,a
30,Valle del Cauca,838600,17,c
32,Vichada,1220600,3,e
13,Cordoba,1070600,1,b
9,Casanare,103000,22,d
4,Atlantico,434600,24,c
8,Caqueta,123600,13,a
9,Casanare,1948400,25,e
25,Risaralda,1094000,15,b
32,Vichada,1810000,20,c
23,Putumayo,1946200,29,b
32,Vichada,1749400,21,e
22,Norte de Santander,680000,22,a
16,Guaviare,1697800,18,c
16,Guaviare,1704400,11,b
7,Caldas,646400,24,e
14,Cundinamarca,135800,11,b
10,Cauca,1502200,2,b
32,Vichada,318400,5,a
1,Amazonas,1045000,16,c
7,Caldas,222400,9,c
4,Atlantico,1986000,2,c
1,Amazonas,394600,9,e
32,Vichada,723600,14,e
29,Tolima,1431200,9,b
12,Choco,580200,3,b
22,Norte de Santander,49600,18,b
31,Vaupes,1441400,1,e
32,Vichada,1202200,3,e
26,San Andres y Providencia,1809600,28,c
22,Norte de Santander,1142400,10,b
23,Putumayo,240000,30,c
24,Quindio,1572800,20,c
25,Risaralda,153400,3,c
8,Caqueta,936000,25,a
3,Arauca,1230400,20,e
14,Cundinamarca,1820600,6,d
16,Guaviare,37000,0,c
31,Vaupes,672400,27,c
30,Valle del Cauca,856600,10,e
22,Norte de Santander,1373800,0,e
13,Cordoba,1561000,26,b
13,Cordoba,207200,10,d
17,Huila,21800,30,d
25,Risaralda,142600,0,d
22,Norte de Santander,650200,24,e
7,Caldas,1852600,12,d
1,Amazonas,1465600,9,b
8,Caqueta,1514000,15,c
30,Valle del Cauca,1002800,11,b
29,Tolima,1964600,4,d
2,Antioquia,837800,29,e
12,Choco,365200,9,d
8,Caqueta,1021200,22,a
10,Cauca,601800,8,e
15,Guainia,1823800,8,d
19,Magdalena,693400,22,d
2,Antioquia,1334400,30,a
2,Antioquia,1054000,27,c
28,Sucre,904800,30,e
15,Guainia,994000,5,b
17,Huila,25800,22,e
19,Magdalena,468000,3,d
17,Huila,735000,24,c
15,Guainia,1503200,11,b
22,Norte de Santander,1577000,0,e
19,Magdalena,1123600,2,c
5,Bolivar,1014200,18,b
23,Putumayo,1406000,13,e
10,Cauca,1922000,20,a
26,San Andres y Providencia,1431400,24,b
7,Caldas,367000,15,a
17,Huila,1987800,16,e
4,Atlantico,1910600,19,a
28,Sucre,1962600,19,e
16,Guaviare,161600,20,c
14,Cundinamarca,749600,18,c
7,Caldas,713800,4,d
10,Cauca,760400,10,a
3,Arauca,750600,4,e
11,Cesar,1286000,5,b
25,Risaralda,864200,9,e
16,Guaviare,282400,27,d
20,Meta,1384600,9,c
7,Caldas,725200,12,e
29,Tolima,58800,13,d
18,La Guajira,825000,22,b
3,Arauca,1878400,16,e
11,Cesar,1115200,25,b
23,Putumayo,34200,24,c
26,San Andres y Providencia,673200,26,e
26,San Andres y Providencia,1451000,0,b
11,Cesar,1593200,15,e
27,Santander,801200,15,a
6,Boyaca,97400,26,d
9,Casanare,45600,26,b
25,Risaralda,1951600,30,c
24,Quindio,1239800,27,a
19,Magdalena,1194000,27,d
22,Norte de Santander,1312200,7,a
20,Meta,79800,14,d
17,Huila,1764400,7,d
18,La Guajira,1874000,17,e
31,Vaupes,1604400,18,e
32,Vichada,450200,20,c
9,Casanare,1469200,17,a
31,Vaupes,790600,3,a
26,San Andres y Providencia,522800,6,c
11,Cesar,795200,15,a
5,Bolivar,1724000,0,b
12,Choco,1855400,6,d
5,Bolivar,1919800,29,c
8,Caqueta,544000,23,a
1,Amazonas,487800,10,b
29,Tolima,360000,6,e
18,La Guajira,1255600,7,b
32,Vichada,446400,14,e
16,Guaviare,814400,11,a
3,Arauca,1964600,20,a
11,Cesar,519600,26,a
23,Putumayo,1087600,11,d
31,Vaupes,743000,6,e
31,Vaupes,722000,15,c
23,Putumayo,1960400,25,e
15,Guainia,657400,1,a
27,Santander,433200,10,c
27,Santander,364200,3,b
17,Huila,781400,4,a
27,Santander,1438400,26,a
29,Tolima,1446000,1,c
29,Tolima,1241800,2,b
9,Casanare,808200,20,a
31,Vaupes,1655600,30,e
17,Huila,65600,21,d
20,Meta,5400,14,a
20,Meta,1799000,23,b
17,Huila,381400,6,a
23,Putumayo,776200,7,e
14,Cundinamarca,1283200,4,e
5,Bolivar,1073000,23,c
1,Amazonas,826400,3,b
17,Huila,1859200,20,a
11,Cesar,50000,12,c
1,Amazonas,1757000,14,a
30,Valle del Cauca,1263200,13,c
6,Boyaca,1743000,1,c
19,Magdalena,802000,23,d
17,Huila,596000,8,e
1,Amazonas,128400,9,e
29,Tolima,1668600,28,e
3,Arauca,751600,9,e
5,Bolivar,903600,11,e
19,Magdalena,933800,22,c
24,Quindio,288200,27,b
16,Guaviare,531200,14,a
32,Vichada,1390600,0,b
24,Quindio,1157400,10,e
4,Atlantico,1887800,10,a
5,Bolivar,441600,21,c
26,San Andres y Providencia,626600,26,c
20,Meta,1433200,28,b
29,Tolima,236600,0,c
3,Arauca,368800,16,e
19,Magdalena,643000,14,e
17,Huila,1844400,27,e
19,Magdalena,646000,29,b
29,Tolima,951600,7,c
24,Quindio,16000,29,a
9,Casanare,1284800,6,a
22,Norte de Santander,389200,24,a
14,Cundinamarca,1803000,0,c
19,Magdalena,1110400,3,b
4,Atlantico,1730800,22,a
23,Putumayo,640600,26,c
11,Cesar,380000,9,a
3,Arauca,329600,3,c
25,Risaralda,653200,23,b
10,Cauca,1519800,4,d
30,Valle del Cauca,1777000,15,c
11,Cesar,1104800,19,e
18,La Guajira,1140200,27,d
18,La Guajira,1444200,29,b
3,Arauca,747000,14,a
3,Arauca,810400,18,b
13,Cordoba,387600,20,a
29,Tolima,1131600,14,d
1,Amazonas,1418600,1,d
6,Boyaca,1403000,18,e
32,Vichada,1919400,22,b
8,Caqueta,206200,15,c
6,Boyaca,390400,20,b
27,Santander,993800,2,c
16,Guaviare,145600,14,b
15,Guainia,1505200,5,c
21,Narino,939800,2,e
17,Huila,392800,25,b
15,Guainia,623000,10,d
22,Norte de Santander,209400,28,a
11,Cesar,798400,13,c
29,Tolima,980800,23,d
9,Casanare,764200,18,a
4,Atlantico,1058800,10,c
25,Risaralda,865400,0,e
20,Meta,1161200,2,e
17,Huila,465400,29,c
12,Choco,195800,19,d
26,San Andres y Providencia,1136800,5,d
15,Guainia,775200,29,a
7,Caldas,1885000,3,e
29,Tolima,1216400,13,c
13,Cordoba,1175000,13,a
19,Magdalena,1190400,28,e
6,Boyaca,1096200,8,a
1,Amazonas,1606000,24,e
9,Casanare,1172400,30,d
15,Guainia,25000,6,d
10,Cauca,1687600,25,c
7,Caldas,1589600,22,c
8,Caqueta,1349400,23,b
30,Valle del Cauca,1639000,25,b
26,San Andres y Providencia,1988400,4,c
29,Tolima,157200,17,c
21,Narino,609800,26,c
14,Cundinamarca,838400,15,a
18,La Guajira,1596200,5,d
19,Magdalena,1175800,16,c
23,Putumayo,1755200,18,a
20,Meta,1398800,24,d
31,Vaupes,222800,29,d
9,Casanare,1075000,28,c
25,Risaralda,1055400,1,c
1,Amazonas,884000,7,e
24,Quindio,792200,30,d
7,Caldas,388800,27,d
24,Quindio,1976800,8,d
21,Narino,1318200,21,a
7,Caldas,328400,29,c
29,Tolima,1170000,15,b
30,Valle del Cauca,1520600,21,b
26,San Andres y Providencia,1555000,14,e
20,Meta,120600,18,b
16,Guaviare,1706000,8,a
22,Norte de Santander,82200,27,e
21,Narino,1348000,23,b
18,La Guajira,1866400,30,c
26,San Andres y Providencia,598000,13,d
21,Narino,165600,22,b
11,Cesar,745600,19,b
10,Cauca,568400,9,d
25,Risaralda,831000,19,e
19,Magdalena,102200,18,c
16,Guaviare,1020400,15,d
13,Cordoba,1715400,11,d
14,Cundinamarca,559000,19,e
19,Magdalena,1288000,23,c
1,Amazonas,1475600,26,d
10,Cauca,1880000,12,e
12,Choco,65200,2,d
13,Cordoba,1267400,11,a
4,Atlantico,1756400,26,c
7,Caldas,410000,14,a
24,Quindio,1116600,14,d
2,Antioquia,1815800,25,a
6,Boyaca,1869800,10,e
7,Caldas,1706200,8,a
28,Sucre,1685000,5,a
3,Arauca,143600,16,b
25,Risaralda,581400,28,a
18,La Guajira,1472200,17,c
9,Casanare,1451200,30,c
15,Guainia,943800,20,a
31,Vaupes,1140600,8,e
14,Cundinamarca,202600,29,c
27,Santander,425600,26,b
2,Antioquia,98600,25,a
32,Vichada,655200,6,a
22,Norte de Santander,564800,13,c
31,Vaupes,663400,27,e
1,Amazonas,805800,17,a
29,Tolima,1354400,0,c
16,Guaviare,1618000,28,d
23,Putumayo,759600,3,d
16,Guaviare,234200,17,c
10,Cauca,180200,22,e
21,Narino,1687000,0,e
7,Caldas,126800,19,b
32,Vichada,563200,25,b
26,San Andres y Providencia,339200,24,b
9,Casanare,669800,4,a
16,Guaviare,919200,3,d
21,Narino,584800,13,e
15,Guainia,553400,24,d
17,Huila,1824200,19,e
29,Tolima,235800,29,a
17,Huila,1823400,6,b
20,Meta,300400,17,a
15,Guainia,1016800,19,a
31,Vaupes,359600,14,d
24,Quindio,937800,16,a
8,Caqueta,366200,23,b
7,Caldas,58400,5,e
17,Huila,411200,17,c
23,Putumayo,918400,26,b
9,Casanare,782800,28,d
29,Tolima,739200,13,d
6,Boyaca,235600,26,b
28,Sucre,1037400,8,a
19,Magdalena,620600,7,d
26,San Andres y Providencia,808600,3,e
5,Bolivar,321400,24,e
15,Guainia,1786600,24,a
23,Putumayo,259000,2,c
30,Valle del Cauca,1612800,16,e
18,La Guajira,395600,6,b
7,Caldas,268600,27,a
23,Putumayo,1809000,29,d
9,Casanare,1612800,28,c
2,Antioquia,75000,9,a
25,Risaralda,1788200,10,a
28,Sucre,346600,3,c
9,Casanare,1161200,12,e
2,Antioquia,664200,17,c
15,Guainia,311200,16,b
27,Santander,347800,17,d
30,Valle del Cauca,585600,20,b
9,Casanare,733600,9,c
20,Meta,1332000,10,d
14,Cundinamarca,99000,7,d
16,Guaviare,1900200,5,d
19,Magdalena,1119400,15,a
19,Magdalena,1254400,11,e
28,Sucre,429000,25,e
14,Cundinamarca,1282200,18,c
21,Narino,62600,16,e
28,Sucre,1072600,0,e
29,Tolima,1578600,5,d
1,Amazonas,1345000,27,a
9,Casanare,304400,19,d
1,Amazonas,1075000,23,d
28,Sucre,303800,25,e
11,Cesar,1642400,20,a
6,Boyaca,619000,2,a
12,Choco,894000,1,a
11,Cesar,384000,13,a
14,Cundinamarca,777400,4,d
9,Casanare,1440800,6,e
19,Magdalena,1299600,29,b
2,Antioquia,786600,29,d
28,Sucre,1318200,8,d
1,Amazonas,1194600,9,c
12,Choco,1162800,30,c
25,Risaralda,1880200,24,d
30,Valle del Cauca,1179000,8,a
18,La Guajira,1499800,29,c
28,Sucre,823400,28,a
23,Putumayo,335200,0,c
8,Caqueta,181200,20,b
9,Casanare,113000,14,d
32,Vichada,1122800,18,b
21,Narino,555600,9,a
2,Antioquia,424000,3,a
16,Guaviare,1890800,28,c
23,Putumayo,394400,7,d
9,Casanare,523800,19,d
22,Norte de Santander,346200,1,a
17,Huila,141600,3,c
14,Cundinamarca,1129800,13,e
20,Meta,1994000,10,e
4,Atlantico,1875600,13,a
4,Atlantico,1857800,30,b
15,Guainia,405200,5,c
22,Norte de Santander,1888600,24,e
25,Risaralda,1960400,28,e
25,Risaralda,1436000,9,c
2,Antioquia,962400,26,b
30,Valle del Cauca,404400,21,d
24,Quindio,266000,13,b
3,Arauca,1523400,1,b
19,Magdalena,1824200,3,d
6,Boyaca,788600,29,b
20,Meta,1583200,6,d
27,Santander,544400,25,b
29,Tolima,1795600,2,c
3,Arauca,667000,3,d
2,Antioquia,1148800,29,d
23,Putumayo,1252800,29,c
17,Huila,437200,19,e
5,Bolivar,1207800,8,b
24,Quindio,486000,15,d
5,Bolivar,1234000,1,e
31,Vaupes,1818200,13,e
24,Quindio,175200,23,d
28,Sucre,1651800,2,c
25,Risaralda,121800,23,d
3,Arauca,1773400,6,e
15,Guainia,1265600,0,c
4,Atlantico,1290800,15,e
29,Tolima,1641400,3,d
20,Meta,423800,20,a
6,Boyaca,441400,8,a
12,Choco,1184400,2,e
10,Cauca,857400,17,d
8,Caqueta,449800,12,b
27,Santander,1183600,26,c
2,Antioquia,463200,23,d
21,Narino,1040600,0,c
30,Valle del Cauca,1074400,21,c
22,Norte de Santander,1417400,7,a
25,Risaralda,101800,15,b
15,Guainia,508400,25,e
19,Magdalena,442800,30,b
31,Vaupes,1454200,1,d
19,Magdalena,1773600,5,c
27,Santander,474600,5,c
17,Huila,1778200,22,d
20,Meta,1754200,21,b
5,Bolivar,1155000,29,a
25,Risaralda,1934000,28,b
21,Narino,758200,4,d
14,Cundinamarca,46000,3,b
7,Caldas,539600,6,d
21,Narino,399400,3,c
21,Narino,815200,0,c
6,Boyaca,1136200,4,a
27,Santander,1951000,26,e
19,Magdalena,1647400,5,c
31,Vaupes,703200,7,e
11,Cesar,1562800,7,c
4,Atlantico,978200,12,c
23,Putumayo,1355200,7,a
19,Magdalena,1239400,1,d
24,Quindio,575800,5,e
20,Meta,1832600,29,a
31,Vaupes,763600,12,c
17,Huila,889200,5,e
7,Caldas,1707600,4,d
10,Cauca,1575600,0,c
32,Vichada,1747600,23,e
10,Cauca,382000,24,d
16,Guaviare,1634400,9,d
20,Meta,2200,7,e
25,Risaralda,1033600,26,e
24,Quindio,661800,17,e
4,Atlantico,408600,30,b
3,Arauca,286200,12,b
22,Norte de Santander,28400,29,a
30,Valle del Cauca,887200,18,b
6,Boyaca,149600,5,a
5,Bolivar,1957200,5,d
24,Quindio,1620400,23,a
16,Guaviare,287000,23,e
18,La Guajira,1364800,23,d
25,Risaralda,1723000,21,b
2,Antioquia,1965200,26,a
14,Cundinamarca,1871400,10,c
30,Valle del Cauca,752400,5,a
19,Magdalena,226800,10,c
14,Cundinamarca,290000,17,a
15,Guainia,1822000,14,c
10,Cauca,1842400,23,e
5,Bolivar,1114600,14,c
21,Narino,1867800,9,e
13,Cordoba,1595600,8,b
13,Cordoba,298600,12,b
9,Casanare,1491000,21,a
12,Choco,1924800,24,a
18,La Guajira,376200,24,b
6,Boyaca,936400,4,b
25,Risaralda,629600,20,e
12,Choco,413400,20,b
18,La Guajira,1036600,28,a
19,Magdalena,884000,16,b
15,Guainia,1774600,11,b
18,La Guajira,1362000,9,d
1,Amazonas,1392600,2,e
14,Cundinamarca,786600,14,d
26,San Andres y Providencia,992600,20,a
8,Caqueta,1412400,23,b
7,Caldas,1271400,23,c
18,La Guajira,1331600,22,e
7,Caldas,1648800,28,d
25,Risaralda,879000,14,e
7,Caldas,1102000,20,a
7,Caldas,321800,1,a
3,Arauca,9400,23,c
20,Meta,1906200,8,c
7,Caldas,985600,30,b
3,Arauca,426000,8,c
32,Vichada,1553800,26,b
24,Quindio,258800,21,d
23,Putumayo,928200,14,d
29,Tolima,1708400,18,a
13,Cordoba,241800,0,d
27,Santander,1110600,14,a
4,Atlantico,1412000,28,c
15,Guainia,723400,22,e
30,Valle del Cauca,141800,13,e
17,Huila,690000,25,c
11,Cesar,1376600,16,a
31,Vaupes,625400,5,b
32,Vichada,1836400,4,b
4,Atlantico,1151000,24,d
29,Tolima,54200,28,a
22,Norte de Santander,150200,23,a
11,Cesar,750600,14,a
6,Boyaca,15400,6,d
17,Huila,1170400,26,e
23,Putumayo,89600,15,c
13,Cordoba,944800,21,a
28,Sucre,757200,8,e
10,Cauca,124800,13,a
19,Magdalena,140600,24,d
7,Caldas,1521800,4,c
9,Casanare,119200,19,d
12,Choco,1476400,6,b
26,San Andres y Providencia,1825000,15,c
31,Vaupes,705000,3,a
28,Sucre,560000,12,e
19,Magdalena,1655600,25,c
1,Amazonas,1739600,7,c
4,Atlantico,1319000,24,b
1,Amazonas,256000,18,b
12,Choco,1477800,22,c
13,Cordoba,1845800,19,e
19,Magdalena,940200,11,a
2,Antioquia,955400,22,c
2,Antioquia,659800,18,c
20,Meta,1290000,29,b
16,Guaviare,521600,23,a
4,Atlantico,859000,8,b
28,Sucre,688600,9,b
8,Caqueta,117200,5,a
31,Vaupes,76800,19,e
21,Narino,1808400,30,c
20,Meta,935200,25,b
21,Narino,1486000,7,e
28,Sucre,658200,8,e
11,Cesar,203400,8,c
6,Boyaca,464400,11,e
14,Cundinamarca,200000,26,c
1,Amazonas,1448800,14,b
10,Cauca,545000,16,e
7,Caldas,162400,10,c
32,Vichada,1725800,26,e
19,Magdalena,426200,22,e
6,Boyaca,1115600,15,c
4,Atlantico,1189000,4,b
13,Cordoba,1087800,8,e
14,Cundinamarca,681200,15,e
8,Caqueta,818000,16,a
22,Norte de Santander,247000,20,a
27,Santander,1458000,5,b
5,Bolivar,618000,5,d
13,Cordoba,1998800,7,c
26,San Andres y Providencia,1408200,4,b
16,Guaviare,445800,1,b
10,Cauca,971000,16,b
28,Sucre,136600,20,d
26,San Andres y Providencia,329600,30,d
28,Sucre,615400,1,b
9,Casanare,87800,1,e
24,Quindio,497000,7,b
16,Guaviare,1994400,4,a
30,Valle del Cauca,1971200,3,e
7,Caldas,131200,15,c
20,Meta,259200,3,c
15,Guainia,1175800,19,d
8,Caqueta,1868000,11,d
14,Cundinamarca,771400,14,c
8,Caqueta,1085200,12,c
19,Magdalena,768200,23,c
31,Vaupes,1438000,28,b
1,Amazonas,917200,30,d
30,Valle del Cauca,1703600,4,e
10,Cauca,1990400,24,d
9,Casanare,165200,2,a
1,Amazonas,1906400,20,b
10,Cauca,1291600,1,c
8,Caqueta,1529000,27,b
9,Casanare,1415600,15,d
2,Antioquia,1434200,20,c
22,Norte de Santander,48400,13,e
8,Caqueta,82000,5,d
5,Bolivar,1281000,28,b
13,Cordoba,337800,26,b
24,Quindio,813400,16,b
27,Santander,1964200,9,b
32,Vichada,178600,28,a
32,Vichada,490400,7,a
22,Norte de Santander,126600,20,c
4,Atlantico,58200,9,d
13,Cordoba,1755600,26,b
31,Vaupes,835800,0,e
26,San Andres y Providencia,565000,26,d
32,Vichada,1573800,25,d
5,Bolivar,1552400,24,a
2,Antioquia,288200,0,c
29,Tolima,1713400,10,e
13,Cordoba,84600,17,a
14,Cundinamarca,411400,1,b
5,Bolivar,1283400,0,d
28,Sucre,471600,19,d
19,Magdalena,1210800,16,c
32,Vichada,1195200,0,b
22,Norte de Santander,738800,5,c
1,Amazonas,1224000,3,e
24,Quindio,1296200,25,d
12,Choco,548600,14,d
20,Meta,1025000,22,c
3,Arauca,117400,10,a
16,Guaviare,163800,23,d
30,Valle del Cauca,477600,16,b
21,Narino,1283200,30,e
17,Huila,1896600,1,c
3,Arauca,1506400,27,b
18,La Guajira,668800,0,b
28,Sucre,811200,26,c
32,Vichada,1452400,13,c
1,Amazonas,301800,18,d
21,Narino,91800,27,e
18,La Guajira,1381800,13,b
18,La Guajira,658600,7,a
24,Quindio,582600,26,e
9,Casanare,213600,16,b
11,Cesar,390800,25,c
30,Valle del Cauca,1348800,19,c
4,Atlantico,1208800,26,c
28,Sucre,1480000,1,e
21,Narino,1898000,12,b
20,Meta,392400,27,c
18,La Guajira,1672800,0,a
23,Putumayo,467200,8,b
8,Caqueta,53800,20,c
18,La Guajira,1877200,11,b
28,Sucre,336000,4,b
28,Sucre,1332000,6,a
14,Cundinamarca,1484600,5,e
30,Valle del Cauca,17200,23,e
4,Atlantico,1999000,4,a
32,Vichada,1985400,5,c
18,La Guajira,241200,17,b
15,Guainia,1189400,21,d
13,Cordoba,591800,14,c
21,Narino,304200,1,d
27,Santander,1675400,28,d
5,Bolivar,896200,20,c
2,Antioquia,130800,17,d
24,Quindio,1574200,11,e
18,La Guajira,1239400,17,d
4,Atlantico,19600,25,b
10,Cauca,849600,3,a
8,Caqueta,141800,30,d
28,Sucre,453000,10,c
6,Boyaca,985400,24,a
23,Putumayo,1699600,27,b
20,Meta,59400,21,a
23,Putumayo,1734200,28,d
28,Sucre,414400,19,a
23,Putumayo,1537400,10,e
10,Cauca,88600,20,c
25,Risaralda,1522600,8,d
9,Casanare,1650400,9,a
5,Bolivar,282600,28,e
8,Caqueta,249600,29,a
14,Cundinamarca,872400,25,b
28,Sucre,51800,3,d
27,Santander,1602800,7,e
23,Putumayo,1488600,5,b
28,Sucre,1319200,17,b
11,Cesar,1980000,28,d
22,Norte de Santander,57600,23,d
5,Bolivar,191800,27,e
6,Boyaca,595400,1,a
9,Casanare,1621800,21,c
1,Amazonas,606600,19,d
18,La Guajira,1917000,29,d
20,Meta,776200,25,d
11,Cesar,435200,1,b
4,Atlantico,1438600,8,e
30,Valle del Cauca,1707800,8,e
22,Norte de Santander,321000,23,b
14,Cundinamarca,1101200,9,c
14,Cundinamarca,1780200,11,c
7,Caldas,1422800,17,c
13,Cordoba,520200,26,e
19,Magdalena,548600,20,d
7,Caldas,1334200,30,b
18,La Guajira,1174800,29,c
30,Valle del Cauca,409600,20,d
31,Vaupes,1068000,18,a
28,Sucre,26400,29,c
22,Norte de Santander,138400,20,a
2,Antioquia,816400,15,b
20,Meta,931000,12,c
3,Arauca,1329400,24,c
28,Sucre,1347600,1,a
30,Valle del Cauca,83800,6,e
4,Atlantico,1949200,1,d
7,Caldas,823000,29,e
14,Cundinamarca,1441800,19,d
13,Cordoba,1385600,5,e
4,Atlantico,1746000,15,b
18,La Guajira,568800,12,a
29,Tolima,1990200,9,d
17,Huila,974000,16,a
3,Arauca,217800,29,d
29,Tolima,536000,26,b
17,Huila,932000,21,b
15,Guainia,192200,23,d
19,Magdalena,1059800,12,c
1,Amazonas,1316200,8,b
19,Magdalena,1589000,24,e
32,Vichada,699400,28,d
21,Narino,621800,1,a
16,Guaviare,1976000,10,a
1,Amazonas,425600,0,c
30,Valle del Cauca,684800,22,e
31,Vaupes,1964200,11,d
8,Caqueta,173200,29,d
26,San Andres y Providencia,1114600,10,b
20,Meta,936000,11,e
8,Caqueta,1572200,17,b
4,Atlantico,672000,26,c
21,Narino,1514400,7,e
27,Santander,779800,1,e
2,Antioquia,875600,1,b
19,Magdalena,1723200,22,a
15,Guainia,1884000,18,b
6,Boyaca,840800,1,e
24,Quindio,1336200,26,e
21,Narino,1704800,11,c
20,Meta,1270600,2,e
27,Santander,969200,16,a
32,Vichada,168400,2,d
4,Atlantico,945800,15,a
26,San Andres y Providencia,1958800,25,d
31,Vaupes,1795800,5,c
2,Antioquia,1467400,12,c
7,Caldas,1668200,27,d
2,Antioquia,758600,3,c
16,Guaviare,1862000,19,e
7,Caldas,1131800,16,c
11,Cesar,5200,30,e
22,Norte de Santander,897800,18,d
11,Cesar,1251800,11,e
17,Huila,601400,30,a
7,Caldas,81800,30,e
27,Santander,58400,6,c
31,Vaupes,791600,16,a
20,Meta,1415800,1,b
2,Antioquia,1035200,10,a
13,Cordoba,1949000,30,b
9,Casanare,665400,5,d
18,La Guajira,292200,22,e
6,Boyaca,66000,24,c
32,Vichada,1208800,3,e
7,Caldas,1045200,28,b
18,La Guajira,1568000,27,b
28,Sucre,935000,25,e
3,Arauca,246000,21,a
6,Boyaca,202000,0,c
25,Risaralda,1393600,14,b
6,Boyaca,1677600,9,e
2,Antioquia,598200,9,d
12,Choco,4400,28,c
23,Putumayo,804800,5,e
3,Arauca,417200,1,d
14,Cundinamarca,523600,4,d
31,Vaupes,1651000,2,d
22,Norte de Santander,126800,8,d
24,Quindio,1799200,30,c
31,Vaupes,311600,26,b
31,Vaupes,230800,9,b
30,Valle del Cauca,804000,3,b
27,Santander,1938800,22,b
12,Choco,468000,16,e
2,Antioquia,1641800,6,d
4,Atlantico,1773000,3,e
17,Huila,1919400,14,a
27,Santander,1184600,18,d
29,Tolima,1441400,0,d
18,La Guajira,1174600,27,a
32,Vichada,746600,27,e
32,Vichada,1649200,3,d
28,Sucre,189000,15,b
5,Bolivar,1851400,1,b
30,Valle del Cauca,554400,24,c
24,Quindio,130000,3,c
14,Cundinamarca,1812200,12,b
